,ts,label
305,18.41937169040084,0.0
306,19.933748752792017,0.0
307,18.28720711971749,0.0
308,18.582003153776736,0.0
309,16.009674352112047,0.0
310,21.21589236957518,0.0
311,16.67577344248653,0.0
312,20.181339130457204,0.0
313,17.332743190030435,0.0
314,19.149253487625224,0.0
315,18.978264817714106,0.0
316,18.07718327970481,0.0
317,17.800313554183514,0.0
318,16.871148270008593,0.0
319,17.935686597932282,0.0
320,19.321363443773187,0.0
321,18.44654705448669,0.0
322,16.939846815487506,0.0
323,19.389661886037075,0.0
324,16.55561581008689,0.0
325,18.25180697024609,0.0
326,16.930575693445583,0.0
327,17.060774703610402,0.0
328,19.29567681335485,0.0
329,17.444590937284477,0.0
330,16.181909184779965,0.0
331,17.35353776186721,0.0
332,18.90794622927381,0.0
333,17.124720933034496,0.0
334,19.45773918009621,0.0
335,19.209939560046266,0.0
336,18.087939610712077,0.0
337,19.408478896107365,0.0
338,20.235542000785145,0.0
339,15.619636202821235,0.0
340,19.388026716129914,0.0
341,18.731138719538837,0.0
342,17.61215852103239,0.0
343,18.796974728313995,0.0
344,18.47607119170996,0.0
345,17.308659766950544,0.0
346,19.78586207049361,0.0
347,18.16829624016609,0.0
348,19.425980104781573,0.0
349,17.705105534941943,0.0
350,16.037296058389007,0.0
351,18.29375770625518,0.0
352,17.71790132422918,0.0
353,16.48700663321503,0.0
354,15.96963848546783,0.0
355,18.739741106885848,0.0
356,19.523629538007956,0.0
357,19.6768055719408,0.0
358,18.64106995472055,0.0
359,28.004922446270484,0.0
360,18.22730381074727,0.0
361,18.053729622500335,0.0
362,18.95362232920413,0.0
363,17.408231110270865,0.0
364,16.48609231320032,0.0
365,17.7368876831964,0.0
366,18.23672666861463,0.0
367,17.693663455146858,0.0
368,18.03096910980781,0.0
369,20.641159725170144,0.0
370,19.061241124191053,0.0
371,16.335812958466633,0.0
372,18.7843947771959,0.0
373,15.388069638416397,0.0
374,18.74273870927331,0.0
375,18.57268116373344,0.0
376,18.03131583376404,0.0
377,16.836353192634242,0.0
378,16.81952625115978,0.0
379,18.49503925879389,0.0
380,17.262834184394958,0.0
381,19.004498130447363,0.0
382,17.25165719006662,0.0
383,17.564176558287397,0.0
384,18.91136559735945,0.0
385,17.9592876003875,0.0
386,17.800319168737847,0.0
387,18.32348690810265,0.0
388,18.450366661267346,0.0
389,17.899301706982552,0.0
390,18.27135161909933,0.0
391,17.86094312329087,0.0
392,18.49392289447541,0.0
393,18.34537252115367,0.0
394,18.60512577253615,0.0
395,18.965120829230088,0.0
396,16.763270144529006,0.0
397,16.370762927953418,0.0
398,17.68019776196403,0.0
399,17.79444864289795,0.0
400,18.554862660868565,0.0
401,16.5361733594395,0.0
402,18.231087407028262,0.0
403,18.522540466213496,0.0
404,16.03806703665289,0.0
405,18.52192472951204,0.0
406,19.677383262992244,0.0
407,18.14960013009405,0.0
408,16.93025831755963,0.0
409,17.30772799021506,0.0
410,17.910061358241613,0.0
411,17.37386826217681,0.0
412,14.154718386804443,0.0
413,19.755253191202204,0.0
414,17.439716854157897,0.0
415,17.785176358960353,0.0
416,19.109697161414307,0.0
417,18.282293717994687,0.0
418,17.41367009334155,0.0
419,17.88842215009189,0.0
420,18.642481658673912,0.0
421,18.661013641330264,0.0
422,17.7701735358009,0.0
423,18.953637153270115,0.0
424,18.942115798871036,0.0
425,17.41473069966339,0.0
426,16.79296216219822,0.0
427,18.39309043868628,0.0
428,18.694858140217036,0.0
429,17.448089342525034,0.0
430,17.477020903357158,0.0
431,18.64352226209709,0.0
432,18.18841798014093,0.0
433,19.630546966779956,0.0
434,18.61841429415743,0.0
435,20.860949547640665,0.0
436,68.63502832137178,0.0
437,16.924627396236477,0.0
438,17.762627859135407,0.0
439,17.88542900178317,0.0
440,15.983464897192224,0.0
441,18.81204983459317,0.0
442,18.072873388254475,0.0
443,17.9723505739521,0.0
444,17.336017886884243,0.0
445,16.672652116460547,0.0
446,17.739438126732153,0.0
447,16.949493147835287,0.0
448,18.012937714798355,0.0
449,16.912503815131387,0.0
450,16.301096147100733,0.0
451,18.1136499735064,0.0
452,18.2325607326474,0.0
453,18.651882102774188,0.0
454,98.06760293525309,0.0
455,19.75878600610348,0.0
456,17.236836946100595,0.0
457,19.33140627415051,0.0
458,16.80884101900843,0.0
459,17.181190231765445,0.0
460,17.508876959267273,0.0
461,17.703029672318856,0.0
462,19.83342134327805,0.0
463,17.22067395491146,0.0
464,16.477181368680508,0.0
465,18.905851284871847,0.0
466,17.971309868879136,0.0
467,16.130949033562803,0.0
468,18.415621891936624,0.0
469,19.13083739694817,0.0
470,17.53742781995274,0.0
471,19.87225053716068,0.0
472,19.85419411190023,0.0
473,17.169974815050523,0.0
474,19.03742216655234,0.0
475,15.482649752071506,0.0
476,18.204353633770307,0.0
477,17.090604417178895,0.0
478,19.16137249938143,0.0
479,16.95056994636912,0.0
480,19.233408468080192,0.0
481,17.036532445874375,0.0
482,17.486035910784377,0.0
483,17.0935009994275,0.0
484,18.264596278736093,0.0
485,16.352262978413894,0.0
486,18.77611000474525,0.0
487,17.1917978231764,0.0
488,20.69023980305197,0.0
489,17.704215455283425,0.0
490,17.08367479341198,0.0
491,18.57694649171183,1.0
492,17.001840956640347,1.0
493,18.711827077547337,1.0
494,17.46146503289792,1.0
495,18.585235125812503,1.0
496,18.06757767534492,1.0
497,18.6549413583449,1.0
498,17.180253118708514,1.0
499,17.2091792299977,1.0
500,79.72710447419774,1.0
501,79.65857594998808,1.0
502,79.10558451741747,1.0
503,77.31253533386698,1.0
504,79.53005892112002,1.0
505,77.60540155199998,1.0
506,77.82439103341872,1.0
507,79.27012397100712,1.0
508,77.86670346884725,1.0
509,77.95334264028443,1.0
510,77.61316380931325,1.0
511,77.2010811225788,1.0
512,77.1544559946389,1.0
513,77.57548472315777,1.0
514,78.18231290502706,1.0
515,77.63495979578599,1.0
516,76.58537475700386,1.0
517,77.8210407520732,1.0
518,77.72988377958647,1.0
519,78.08418524852817,0.0
520,78.54248067428775,0.0
521,78.35288310943426,0.0
522,77.00698798454843,0.0
523,77.00583453972379,0.0
524,77.40899104391447,0.0
525,77.09805547089307,0.0
526,76.09394302085364,0.0
527,77.43752314405799,0.0
528,76.28265783911961,0.0
529,76.48380376379433,0.0
530,76.51170164142532,0.0
531,76.73626083184374,0.0
532,76.64136271476272,0.0
533,76.90686473303155,0.0
534,77.68771213731333,0.0
535,78.97758542327024,0.0
536,76.38319023267012,0.0
537,79.27143399130134,0.0
538,78.62944888299862,0.0
539,78.64018682573916,0.0
540,77.6957303783674,0.0
541,78.23054675171304,0.0
542,78.67550615130662,0.0
543,78.75294116234807,0.0
544,77.59206165359878,0.0
545,78.88461477734475,0.0
546,79.44348350671224,0.0
547,79.16467143200265,0.0
548,78.844654465004,0.0
549,77.27401473849407,0.0
550,78.00565265335078,0.0
551,78.1764407278607,0.0
552,77.44495305929571,0.0
553,78.26227059833013,0.0
554,78.20250433050282,0.0
555,77.94000338619406,0.0
556,77.82011262528647,0.0
557,77.95760632523107,0.0
558,78.04033984149952,0.0
559,77.56010881170646,0.0
560,77.49094629505137,0.0
561,77.93898041988291,0.0
562,76.65149495642794,0.0
563,75.77117020105209,0.0
564,77.74017008176325,0.0
565,76.58495459722063,0.0
566,79.97371335824805,0.0
567,78.86811503593881,0.0
568,79.4977791552436,0.0
569,78.8792709242719,0.0
570,77.61477271451459,0.0
571,78.60107396032029,0.0
572,78.62393077346991,0.0
573,76.34654900491373,0.0
574,78.94165277482742,0.0
575,76.92443079953392,0.0
576,76.58599448147577,0.0
577,78.8894248866098,0.0
578,77.31258080211869,0.0
579,76.84679358833989,0.0
580,79.42550159327793,0.0
581,75.88060199937337,0.0
582,77.0755060112273,0.0
583,79.34909029872594,0.0
584,81.20602210669459,0.0
585,78.07733460008167,0.0
586,79.09618117653072,0.0
587,76.8035925478947,0.0
588,80.49005840353347,0.0
589,77.29177616317534,0.0
590,74.62079853941879,0.0
591,78.13145331158215,0.0
592,78.1712031523004,0.0
593,77.05915732723783,0.0
594,78.30913288210607,0.0
595,79.57550729637411,0.0
596,76.38116955684428,0.0
597,78.60016422113438,0.0
598,76.8184960223802,0.0
599,79.7831752968467,0.0
